"ID";"Titel";"Transportunternehmen";"Kurze Meldung";"Lange Meldung";"Erweiterte Meldung";"Endmeldung";"Start Ereigniszeitpunkt";"Ende Ereigniszeitpunkt";"Dauer [min]";"Zeitpunkt Meldung beendet";"Start Publikationszeitpunkt";"Ende Publikationszeitpunkt";"Typ";"Klassifizierung";"Template";"Medien";"Linien";"Haltestelle"
"616dac2420a6d92644ba7971";"Linien 6, 7, 8, 19, 28 und 31: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linie 19 fährt wieder nach Fahrplan.";"18-10-2021 17:57:00";"18-10-2021 19:28:26";;"18-10-2021 19:28:26";"18-10-2021 17:57:00";"18-10-2021 19:28:26";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"7";
"616dac2420a6d92644ba7971";"Linien 6, 7, 8, 19, 28 und 31: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linie 19 fährt wieder nach Fahrplan.";"18-10-2021 17:57:00";"18-10-2021 19:28:26";;"18-10-2021 19:28:26";"18-10-2021 17:57:00";"18-10-2021 19:28:26";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"8";
"616dae9220a6d92644ba7973";"Linie 7: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 19:26 Uhr: Die Linie 7 fährt wieder zwischen Ostring und Bümpliz. Es ist jedoch noch mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 19:26 Uhr: Die Linie 7 fährt wieder zwischen Ostring und Bümpliz. Es ist jedoch noch mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 19:26 Uhr: Die Linie 7 fährt wieder zwischen Ostring und Bümpliz. Es ist jedoch noch mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linie 7 fährt wieder nach Fahrplan. ";"18-10-2021 19:27:00";"18-10-2021 19:27:51";;"18-10-2021 19:27:51";"18-10-2021 19:27:00";"18-10-2021 19:27:51";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"TWITTER";"7";
"616daebae1060b1f700247c9";"Linien 6, 7, 8, 19, 28 und 31: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linien 6, 7, 8, 19, 28 und 31 fahren wieder nach Fahrplan. ";"18-10-2021 17:57:00";"18-10-2021 20:04:30";;"18-10-2021 20:04:30";"18-10-2021 17:57:00";"18-10-2021 20:04:30";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"6";
"616daebae1060b1f700247c9";"Linien 6, 7, 8, 19, 28 und 31: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linien 6, 7, 8, 19, 28 und 31 fahren wieder nach Fahrplan. ";"18-10-2021 17:57:00";"18-10-2021 20:04:30";;"18-10-2021 20:04:30";"18-10-2021 17:57:00";"18-10-2021 20:04:30";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"7";
"616daebae1060b1f700247c9";"Linien 6, 7, 8, 19, 28 und 31: Verspätungen und Kursausfälle";"Städtische Verkehrsbetriebe Bern";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"18.10.2021, 17:55 Uhr: Auf den Linien 6, 7, 8, 19, 28 und 31 ist infolge eines Verkehrsunfalls beim Burgernziel und daraus folgendem grossen Rückstau in alle Richtungen mit Verspätungen und Kursausfällen zu rechnen. Dauer: ca. 1h.";"Die Linien 6, 7, 8, 19, 28 und 31 fahren wieder nach Fahrplan. ";"18-10-2021 17:57:00";"18-10-2021 20:04:30";;"18-10-2021 20:04:30";"18-10-2021 17:57:00";"18-10-2021 20:04:30";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und Kursausfall";"ONLINE, MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, GTFS, EPAPER, OEVPLUSCH";"8";
"616e58a420a6d92644ba79a0";"Linie 29: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 07:32 Uhr: Auf der Linie 29 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 07:32 Uhr: Auf der Linie 29 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 07:32 Uhr: Auf der Linie 29 ist infolge einer Betriebsstörung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linie 29 fährt wieder nach Fahrplan. ";"19-10-2021 07:32:00";"19-10-2021 07:43:37";;"19-10-2021 07:43:37";"19-10-2021 07:32:00";"19-10-2021 07:43:37";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"MEZI, FGIBILDSCHIRM, MONITOR, INFOPOINT, TWITTER, BETRIEB, GTFS, EPAPER, OEVPLUSCH";"29";
"616e59c3e1060b1f700247e4";"Linie 29: Kursausfall";"Städtische Verkehrsbetriebe Bern";"Auf der Linie 29 fällt infolge einer Betriebsstörung der Kurs um 07:37 Uhr ab Wabern Lindenweg Richtung Niederwangen Bahnhof aus. Die nächste Abfahrt erfolgt um 07:52 Uhr.    ";"Auf der Linie 29 fällt infolge einer Betriebsstörung der Kurs um 07:37 Uhr ab Wabern Lindenweg Richtung Niederwangen Bahnhof aus. Die nächste Abfahrt erfolgt um 07:52 Uhr.    ";"Auf der Linie 29 fällt infolge einer Betriebsstörung der Kurs um 07:37 Uhr ab Wabern Lindenweg Richtung Niederwangen Bahnhof aus. Die nächste Abfahrt erfolgt um 07:52 Uhr.    ";"Die Linie 29 fährt wieder nach Fahrplan. ";"19-10-2021 07:37:00";"19-10-2021 07:43:47";;"19-10-2021 07:43:47";"19-10-2021 07:37:00";"19-10-2021 07:43:47";"ungeplant";"incident.severity.INCIDENT";"Kurs: Kursausfall";"MEZI, MONITOR, INFOPOINT, TWITTER, BETRIEB, GTFS, EPAPER, OEVPLUSCH";"29";
"616e9f47e1060b1f700247f0";"Linie 9: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"20.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 - Betriebsschluss. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";"20.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 - Betriebsschluss. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";"20.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 - Betriebsschluss. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";;"20-10-2021 18:30:00";"21-10-2021 01:00:00";;"21-10-2021 01:00:14";"20-10-2021 16:30:00";"21-10-2021 01:00:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, GTFS, TWITTER";"9";
"616e9fffe1060b1f700247f2";"Linie 20: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"20.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 -Betriebsschluss. Die Busse der Linie 20 fahren nur bis Wyler.";"20.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 -Betriebsschluss. Die Busse der Linie 20 fahren nur bis Wyler.";"20.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:30 -Betriebsschluss. Die Busse der Linie 20 fahren nur bis Wyler.";;"20-10-2021 18:30:00";"21-10-2021 01:00:00";;"21-10-2021 01:00:14";"20-10-2021 16:30:00";"21-10-2021 01:00:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, GTFS, TWITTER";"20";
"616ea1b820a6d92644ba79bc";"Linie 28: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"20.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:45 - Betriebsschluss. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";"20.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:45 - Betriebsschluss. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";"20.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 18:45 - Betriebsschluss. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";;"20-10-2021 18:45:00";"20-10-2021 22:30:00";;"20-10-2021 22:30:14";"20-10-2021 16:45:00";"20-10-2021 22:30:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, TWITTER, GTFS";"28";
"616eb24020a6d92644ba79bf";"Linie 9: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"23.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";"23.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";"23.10.2021 Unterbruch zwischen Guisanplatz Expo und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Trams der Linie 9 fahren nur bis Guisanplatz Expo.";;"23-10-2021 15:40:00";"23-10-2021 21:00:00";;"23-10-2021 21:00:06";"23-10-2021 13:40:00";"23-10-2021 21:00:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, GTFS, TWITTER";"9";
"616eb2f5e1060b1f700247f4";"Linie 20: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"23.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Busse der Linie 20 fahren nur bis Wyler.";"23.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Busse der Linie 20 fahren nur bis Wyler.";"23.10.2021 Unterbruch zwischen Wyler und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:00. Die Busse der Linie 20 fahren nur bis Wyler.";;"23-10-2021 15:40:00";"23-10-2021 21:00:00";;"23-10-2021 21:00:06";"23-10-2021 13:40:00";"23-10-2021 21:00:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER, INFOPOINT";"20";
"616eb3ace1060b1f700247f6";"Linie 28: Veranstaltung";"Städtische Verkehrsbetriebe Bern";"23.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:15. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";"23.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:15. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";"23.10.2021 Unterbruch zwischen Wankdorfbrücke und Wankdorf Bahnhof. Grund ist eine Veranstaltung. Einschränkungsdauer: 15:40 - ca. 21:15. Die Busse der Linie 28 fahren nur bis Wankdorfbrücke.";;"23-10-2021 15:15:00";"23-10-2021 21:15:00";;"23-10-2021 21:15:06";"23-10-2021 13:40:00";"23-10-2021 21:15:00";"geplant";"incident.severity.INCIDENT";"Linie:  Freier Text (Sonderanlass)";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, TWITTER, GTFS";"28";
"616ee02ee1060b1f700247f8";"Linien 10 und 19: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 10 und 19 fahren wieder nach Fahrplan. ";"19-10-2021 17:11:00";"19-10-2021 19:56:29";;"19-10-2021 19:56:29";"19-10-2021 17:11:00";"19-10-2021 19:56:29";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, GTFS, TWITTER";"10";
"616ee02ee1060b1f700247f8";"Linien 10 und 19: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:10 Uhr: Auf den Linien 10 und 19 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 10 und 19 fahren wieder nach Fahrplan. ";"19-10-2021 17:11:00";"19-10-2021 19:56:29";;"19-10-2021 19:56:29";"19-10-2021 17:11:00";"19-10-2021 19:56:29";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, INFOPOINT, OEVPLUSCH, EPAPER, GTFS, TWITTER";"19";
"616ee34220a6d92644ba79cc";"Linien 6, 8, 9, 28 und 31: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 8, 9, 28 und 31 fahren wieder nach Fahrplan. ";"19-10-2021 17:23:00";"19-10-2021 19:45:49";;"19-10-2021 19:45:49";"19-10-2021 17:23:00";"19-10-2021 19:45:49";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"28";
"616ee34220a6d92644ba79cc";"Linien 6, 8, 9, 28 und 31: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 8, 9, 28 und 31 fahren wieder nach Fahrplan. ";"19-10-2021 17:23:00";"19-10-2021 19:45:49";;"19-10-2021 19:45:49";"19-10-2021 17:23:00";"19-10-2021 19:45:49";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"31";
"616ee34220a6d92644ba79cc";"Linien 6, 8, 9, 28 und 31: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 8, 9, 28 und 31 fahren wieder nach Fahrplan. ";"19-10-2021 17:23:00";"19-10-2021 19:45:49";;"19-10-2021 19:45:49";"19-10-2021 17:23:00";"19-10-2021 19:45:49";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"9";
"616ee34220a6d92644ba79cc";"Linien 6, 8, 9, 28 und 31: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 8, 9, 28 und 31 fahren wieder nach Fahrplan. ";"19-10-2021 17:23:00";"19-10-2021 19:45:49";;"19-10-2021 19:45:49";"19-10-2021 17:23:00";"19-10-2021 19:45:49";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"6";
"616ee34220a6d92644ba79cc";"Linien 6, 8, 9, 28 und 31: Verspätungen und unregelmässiger Betrieb";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"19.10.2021, 17:23 Uhr: Auf den Linien 6, 8, 9, 28 und 31 ist infolge Verkehrsüberlastung mit Verspätungen und unregelmässigem Betrieb zu rechnen. Dauer: unbestimmt.";"Die Linien 6, 8, 9, 28 und 31 fahren wieder nach Fahrplan. ";"19-10-2021 17:23:00";"19-10-2021 19:45:49";;"19-10-2021 19:45:49";"19-10-2021 17:23:00";"19-10-2021 19:45:49";"ungeplant";"incident.severity.INCIDENT";"Linie: Verspätung und unregelmässiger Betrieb";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"8";
"616eea8620a6d92644ba79d1";"Linie 6: Verkehrsüberlastung";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 17:51 Uhr: Die Trams von der Linie 6 wendet via Schwanengasse. Reisende Richtung Fischermätteli bitte auf die Tramersatzbusse umsteigen.";"19.10.2021, 17:51 Uhr: Die Trams von der Linie 6 wendet via Schwanengasse. Reisende Richtung Fischermätteli bitte auf die Tramersatzbusse umsteigen.";"19.10.2021, 17:51 Uhr: Die Trams von der Linie 6 wendet via Schwanengasse. Reisende Richtung Fischermätteli bitte auf die Tramersatzbusse umsteigen.";"Die Linie 6 fährt wieder durchgehend.";"19-10-2021 17:55:00";"19-10-2021 19:22:33";;"19-10-2021 19:22:33";"19-10-2021 17:55:00";"19-10-2021 19:22:33";"ungeplant";"incident.severity.INCIDENT";"Linie: Umleitung";"ONLINE, MEZI, MONITOR, OEVPLUSCH, EPAPER, GTFS, TWITTER";"6";
"616ef06420a6d92644ba79d4";"Linie 9: Ausfall einer Teilstrecke";"Städtische Verkehrsbetriebe Bern";"19.10.2021, 18:17 Uhr: Auf der Linie 9 ist infolge Verkehrsüberlastung die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof unterbrochen. Reisende nach Wankdorf Bahnhof bitte die Linie 20 oder die S-Bahn benutzen. Dauer: unbestimmt.";"19.10.2021, 18:17 Uhr: Auf der Linie 9 ist infolge Verkehrsüberlastung die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof unterbrochen. Reisende nach Wankdorf Bahnhof bitte die Linie 20 oder die S-Bahn benutzen. Dauer: unbestimmt.";"19.10.2021, 18:17 Uhr: Auf der Linie 9 ist infolge Verkehrsüberlastung die Strecke zwischen Guisanplatz Expo und Wankdorf Bahnhof unterbrochen. Reisende nach Wankdorf Bahnhof bitte die Linie 20 oder die S-Bahn benutzen. Dauer: unbestimmt.";"Die Linie 9 fährt wieder durchgehend";"19-10-2021 18:20:00";"19-10-2021 19:09:49";;"19-10-2021 19:09:49";"19-10-2021 18:20:00";"19-10-2021 19:09:49";"ungeplant";"incident.severity.INCIDENT";"Teilstrecke: Ausfall";"ONLINE, MEZI, OEVPLUSCH, EPAPER, GTFS, TWITTER, MONITOR, INFOPOINT";"9";
